,a2_i,a2_j,a1_i,a1_j,b2_i,b2_j,b1_i,b1_j,y1,y2
2383,1.0,1.0,1.0,6.0,,,,,0.0,2.0
2384,1.0,0.0,1.0,6.0,,,,,0.0,2.0
2385,0.0,0.0,,,,,,,1.0,2.0
2386,0.0,1.0,,,,,,,3.0,2.0
2387,0.0,0.0,,,,,,,1.0,2.0
2388,0.0,1.0,,,,,,,3.0,2.0
2389,0.0,0.0,,,,,,,1.0,2.0
2390,0.0,0.0,,,,,,,1.0,2.0
2391,0.0,0.0,,,,,,,1.0,2.0
2392,0.0,1.0,,,,,,,3.0,2.0
2393,0.0,1.0,,,,,,,3.0,2.0
2394,1.0,1.0,,,,,,,0.0,2.0
2395,0.0,1.0,,,,,,,3.0,2.0
2396,0.0,2.0,,,,,6.0,2.0,1.0,2.0
2397,0.0,1.0,,,,,,,3.0,2.0
2398,0.0,1.0,,,,,5.0,1.0,1.0,2.0
2399,0.0,2.0,,,,,5.0,2.0,1.0,2.0
2400,0.0,1.0,,,,,,,3.0,2.0
2401,0.0,2.0,,,,,5.0,2.0,1.0,2.0
2402,0.0,1.0,,,,,5.0,1.0,1.0,2.0
2403,0.0,2.0,,,,,,,1.0,3.0
2404,0.0,2.0,,,6.0,2.0,5.0,2.0,1.0,3.0
2405,0.0,1.0,,,,,,,3.0,3.0
2406,0.0,1.0,,,,,,,3.0,3.0
2407,0.0,1.0,,,,,,,3.0,3.0
2408,0.0,0.0,,,,,,,1.0,2.0
2409,1.0,0.0,,,,,,,0.0,2.0
2410,0.0,0.0,,,,,,,1.0,2.0
2411,0.0,0.0,,,,,,,1.0,3.0
2412,0.0,0.0,,,,,,,1.0,3.0
2413,1.0,0.0,,,,,,,0.0,2.0
2414,1.0,0.0,,,,,6.0,0.0,0.0,2.0
2415,1.0,0.0,,,,,6.0,0.0,0.0,3.0
2416,1.0,1.0,,,,,,,0.0,2.0
2417,1.0,2.0,,,,,,,0.0,2.0
2418,0.0,2.0,,,,,,,1.0,2.0
2419,0.0,3.0,,,,,,,1.0,2.0
2420,0.0,3.0,,,,,,,1.0,2.0
2421,0.0,3.0,,,,,,,1.0,2.0
2422,0.0,3.0,,,,,,,1.0,2.0
2423,0.0,4.0,2.0,4.0,,,,,1.0,2.0
2424,0.0,4.0,1.0,4.0,,,,,1.0,2.0
2425,0.0,3.0,,,,,,,1.0,2.0
2426,0.0,4.0,1.0,4.0,,,,,1.0,2.0
2427,0.0,3.0,0.0,4.0,,,,,1.0,2.0
2428,0.0,2.0,0.0,3.0,,,,,1.0,2.0
2429,0.0,2.0,0.0,3.0,,,,,1.0,2.0
2430,1.0,2.0,,,,,,,0.0,2.0
2431,0.0,2.0,0.0,5.0,,,,,1.0,2.0
2432,1.0,2.0,1.0,5.0,,,,,0.0,2.0
2433,1.0,1.0,1.0,6.0,,,5.0,1.0,0.0,2.0
2434,1.0,1.0,,,,,6.0,1.0,0.0,2.0
2435,2.0,1.0,,,,,,,0.0,2.0
2436,2.0,1.0,,,,,,,0.0,2.0
2437,1.0,1.0,,,,,,,0.0,2.0
2438,1.0,0.0,,,,,5.0,0.0,0.0,2.0
2439,1.0,0.0,,,,,6.0,0.0,0.0,2.0
2440,2.0,0.0,,,,,6.0,0.0,0.0,2.0
2441,1.0,0.0,,,,,6.0,0.0,0.0,2.0
2442,1.0,0.0,,,,,6.0,0.0,0.0,2.0
2443,1.0,0.0,1.0,5.0,,,6.0,0.0,0.0,2.0
2444,0.0,0.0,,,,,6.0,0.0,1.0,2.0
2445,0.0,1.0,0.0,6.0,,,,,1.0,2.0
2446,0.0,2.0,,,,,,,1.0,2.0
2447,1.0,2.0,,,,,,,0.0,2.0
2448,1.0,1.0,,,,,,,0.0,2.0
2449,1.0,2.0,,,,,,,0.0,2.0
2450,1.0,1.0,1.0,6.0,,,,,0.0,2.0
2451,1.0,0.0,1.0,6.0,,,6.0,0.0,0.0,2.0
2452,2.0,0.0,,,,,6.0,0.0,0.0,2.0
2453,3.0,0.0,,,,,5.0,0.0,0.0,2.0
2454,3.0,0.0,,,,,4.0,0.0,0.0,2.0
2455,3.0,0.0,,,,,5.0,0.0,0.0,2.0
2456,2.0,0.0,,,,,,,0.0,2.0
2457,1.0,0.0,,,,,,,0.0,2.0
2458,0.0,0.0,,,,,,,1.0,2.0
2459,0.0,0.0,0.0,6.0,,,,,1.0,2.0
2460,1.0,0.0,1.0,6.0,,,,,0.0,2.0
2461,0.0,0.0,0.0,6.0,,,,,1.0,2.0
2462,0.0,0.0,0.0,6.0,,,,,1.0,2.0
2463,1.0,0.0,1.0,6.0,,,,,0.0,2.0
2464,2.0,0.0,,,,,,,0.0,2.0
2465,3.0,0.0,,,,,,,0.0,2.0
2466,3.0,0.0,,,,,,,0.0,2.0
2467,2.0,0.0,,,,,,,0.0,2.0
2468,2.0,0.0,2.0,5.0,,,4.0,0.0,0.0,2.0
2469,2.0,0.0,2.0,5.0,,,,,0.0,2.0
2470,2.0,0.0,,,,,,,0.0,1.0
2471,2.0,0.0,,,,,,,0.0,1.0
2472,2.0,0.0,,,,,,,0.0,1.0
2473,3.0,0.0,,,3.0,6.0,,,0.0,1.0
2474,3.0,0.0,,,3.0,6.0,3.0,2.0,0.0,2.0
2475,4.0,0.0,,,,,,,2.0,1.0
2476,5.0,0.0,,,,,,,2.0,2.0
2477,5.0,1.0,,,,,,,2.0,2.0
2478,4.0,1.0,,,,,4.0,2.0,3.0,2.0
2479,3.0,1.0,,,,,,,3.0,1.0
2480,2.0,1.0,,,2.0,4.0,,,0.0,1.0
2481,1.0,1.0,1.0,3.0,,,,,0.0,2.0
2482,1.0,2.0,,,2.0,2.0,,,0.0,2.0
2483,1.0,1.0,1.0,3.0,,,,,0.0,2.0
2484,1.0,1.0,1.0,4.0,,,,,0.0,3.0
2485,1.0,2.0,1.0,3.0,,,,,0.0,2.0
2486,1.0,1.0,,,,,,,0.0,2.0
2487,2.0,1.0,,,2.0,3.0,,,2.0,2.0
2488,2.0,2.0,,,,,,,2.0,2.0
2489,1.0,2.0,,,,,1.0,3.0,3.0,2.0
2490,1.0,1.0,,,,,1.0,4.0,3.0,2.0
2491,1.0,2.0,,,,,,,3.0,2.0
2492,1.0,1.0,1.0,5.0,,,,,3.0,2.0
2493,2.0,1.0,,,,,2.0,5.0,3.0,2.0
2494,2.0,0.0,,,,,2.0,6.0,0.0,2.0
2495,3.0,0.0,,,,,3.0,6.0,0.0,2.0
2496,3.0,0.0,,,,,3.0,5.0,0.0,2.0
2497,2.0,0.0,2.0,4.0,,,,,0.0,2.0
2498,3.0,0.0,,,,,,,0.0,2.0
2499,2.0,0.0,2.0,3.0,,,,,0.0,2.0
2500,2.0,0.0,2.0,2.0,,,,,0.0,2.0
2501,2.0,0.0,,,,,,,0.0,2.0
2502,1.0,0.0,,,,,,,0.0,1.0
2503,0.0,0.0,3.0,0.0,,,,,1.0,1.0
2504,0.0,0.0,2.0,0.0,,,,,1.0,1.0
2505,0.0,1.0,,,,,,,3.0,1.0
2506,0.0,1.0,,,,,,,3.0,1.0
2507,1.0,1.0,,,,,,,0.0,1.0
2508,1.0,2.0,,,,,,,0.0,1.0
2509,1.0,1.0,,,,,,,0.0,1.0
2510,0.0,1.0,,,,,,,3.0,1.0
2511,1.0,1.0,,,,,,,3.0,1.0
2512,1.0,2.0,3.0,2.0,,,,,3.0,1.0
2513,0.0,2.0,,,,,,,3.0,1.0
2514,0.0,3.0,,,,,,,3.0,1.0
2515,0.0,3.0,,,,,0.0,6.0,3.0,1.0
2516,0.0,3.0,,,,,0.0,5.0,3.0,1.0
2517,0.0,4.0,,,,,,,3.0,2.0
2518,0.0,5.0,,,6.0,5.0,,,3.0,2.0
2519,0.0,6.0,,,,,,,2.0,2.0
2520,1.0,6.0,,,,,,,2.0,2.0
2521,0.0,6.0,,,,,0.0,6.0,2.0,2.0
2522,0.0,6.0,,,,,0.0,5.0,2.0,2.0
2523,0.0,5.0,,,,,1.0,5.0,1.0,2.0
2524,1.0,5.0,1.0,3.0,,,2.0,5.0,0.0,2.0
2525,1.0,4.0,,,6.0,4.0,,,3.0,2.0
2526,1.0,5.0,,,,,,,0.0,2.0
2527,1.0,6.0,,,,,2.0,6.0,0.0,2.0
2528,1.0,5.0,,,6.0,5.0,,,0.0,2.0
2529,2.0,5.0,,,6.0,5.0,2.0,6.0,3.0,2.0
2530,2.0,6.0,,,,,2.0,5.0,0.0,2.0
2531,2.0,5.0,,,6.0,5.0,2.0,5.0,0.0,2.0
2532,2.0,4.0,,,6.0,4.0,2.0,4.0,0.0,2.0
2533,2.0,5.0,,,,,2.0,4.0,1.0,2.0
2534,3.0,5.0,,,,,2.0,5.0,2.0,2.0
2535,3.0,6.0,,,,,,,2.0,2.0
2536,3.0,6.0,,,,,,,2.0,2.0
2537,3.0,6.0,,,,,,,2.0,2.0
2538,2.0,6.0,,,,,,,0.0,2.0
2539,1.0,6.0,,,,,,,0.0,2.0
2540,1.0,6.0,,,,,,,0.0,2.0
2541,0.0,6.0,0.0,4.0,,,,,2.0,2.0
2542,1.0,6.0,,,,,,,0.0,2.0
2543,1.0,5.0,0.0,5.0,,,,,1.0,2.0
2544,1.0,5.0,,,,,,,1.0,2.0
2545,1.0,6.0,,,,,,,0.0,2.0
2546,1.0,5.0,1.0,3.0,,,,,1.0,2.0
2547,1.0,5.0,,,,,,,1.0,2.0
2548,1.0,5.0,1.0,3.0,,,,,1.0,2.0
2549,1.0,4.0,,,5.0,4.0,1.0,1.0,1.0,2.0
2550,2.0,4.0,2.0,2.0,4.0,4.0,,,1.0,1.0
2551,2.0,3.0,,,,,,,1.0,1.0
2552,1.0,3.0,,,,,1.0,2.0,1.0,1.0
2553,0.0,3.0,,,,,0.0,2.0,1.0,1.0
2554,1.0,3.0,5.0,3.0,,,,,1.0,1.0
2555,1.0,4.0,,,,,1.0,1.0,1.0,1.0
2556,2.0,4.0,,,,,,,1.0,1.0
2557,2.0,3.0,,,,,,,2.0,1.0
2558,2.0,4.0,,,,,,,1.0,1.0
2559,3.0,4.0,3.0,2.0,,,,,1.0,1.0
2560,4.0,4.0,,,4.0,5.0,,,1.0,1.0
2561,4.0,3.0,4.0,2.0,,,,,2.0,1.0
2562,4.0,3.0,,,4.0,5.0,,,2.0,1.0
2563,4.0,4.0,,,4.0,4.0,,,2.0,1.0
2564,3.0,4.0,,,,,,,1.0,1.0
2565,2.0,4.0,4.0,4.0,4.0,4.0,,,1.0,0.0
2566,2.0,3.0,,,,,,,1.0,0.0
2567,2.0,3.0,,,3.0,3.0,,,1.0,0.0
2568,2.0,4.0,,,,,,,1.0,0.0
2569,2.0,3.0,6.0,3.0,2.0,3.0,,,1.0,0.0
2570,3.0,3.0,,,2.0,3.0,,,1.0,0.0
2571,3.0,4.0,6.0,4.0,,,,,1.0,0.0
2572,4.0,4.0,,,,,,,1.0,0.0
2573,3.0,4.0,,,,,3.0,2.0,1.0,0.0
2574,3.0,4.0,6.0,4.0,,,3.0,3.0,1.0,0.0
2575,3.0,5.0,,,,,,,1.0,0.0
2576,4.0,5.0,,,,,,,2.0,0.0
2577,4.0,4.0,6.0,4.0,,,2.0,4.0,2.0,0.0
2578,4.0,5.0,6.0,5.0,,,,,2.0,0.0
2579,4.0,5.0,,,,,2.0,5.0,2.0,0.0
2580,4.0,5.0,,,,,2.0,5.0,2.0,0.0
2581,3.0,5.0,,,,,,,1.0,0.0
2582,3.0,4.0,,,2.0,4.0,1.0,4.0,2.0,0.0
2583,2.0,4.0,,,2.0,3.0,0.0,4.0,2.0,0.0
2584,2.0,5.0,,,,,,,2.0,0.0
2585,2.0,4.0,,,2.0,3.0,,,2.0,0.0
2586,1.0,4.0,,,,,,,1.0,0.0
2587,2.0,4.0,,,2.0,4.0,,,1.0,0.0
2588,2.0,5.0,,,,,,,1.0,0.0
2589,2.0,6.0,,,,,,,2.0,0.0
2590,1.0,6.0,,,1.0,3.0,1.0,2.0,0.0,0.0
2591,1.0,6.0,,,,,1.0,1.0,0.0,0.0
2592,1.0,6.0,,,,,,,2.0,0.0
2593,1.0,5.0,,,,,,,1.0,0.0
2594,2.0,5.0,,,,,,,1.0,1.0
2595,1.0,5.0,,,,,,,1.0,1.0
2596,1.0,6.0,,,,,1.0,2.0,0.0,3.0
2597,1.0,5.0,,,,,,,1.0,0.0
2598,1.0,6.0,,,,,,,2.0,1.0
2599,1.0,6.0,,,,,,,2.0,1.0
2600,1.0,6.0,,,,,,,2.0,1.0
2601,0.0,6.0,,,,,0.0,0.0,2.0,1.0
2602,0.0,6.0,,,5.0,6.0,,,2.0,1.0
2603,0.0,6.0,,,5.0,6.0,,,2.0,1.0
2604,1.0,6.0,,,,,1.0,1.0,0.0,1.0
2605,1.0,6.0,,,,,1.0,0.0,0.0,1.0
2606,1.0,6.0,,,,,1.0,1.0,0.0,1.0
2607,0.0,6.0,,,,,,,2.0,1.0
2608,0.0,6.0,,,,,,,2.0,1.0
2609,0.0,6.0,,,,,,,2.0,1.0
2610,0.0,6.0,,,,,,,2.0,1.0
2611,0.0,5.0,,,,,,,1.0,1.0
2612,0.0,5.0,,,,,,,1.0,1.0
2613,0.0,5.0,,,,,2.0,5.0,1.0,1.0
2614,0.0,6.0,,,,,2.0,6.0,3.0,1.0
2615,0.0,6.0,,,,,,,2.0,2.0
2616,0.0,6.0,,,,,,,2.0,2.0
2617,0.0,5.0,,,,,,,1.0,2.0
2618,0.0,5.0,,,,,1.0,5.0,1.0,2.0
2619,0.0,4.0,,,,,0.0,5.0,3.0,2.0
2620,0.0,3.0,,,6.0,3.0,0.0,4.0,3.0,2.0
2621,1.0,3.0,1.0,1.0,,,,,2.0,2.0
2622,2.0,3.0,,,,,,,2.0,2.0
2623,1.0,3.0,,,,,1.0,3.0,0.0,2.0
2624,0.0,3.0,0.0,2.0,,,,,3.0,2.0
2625,0.0,2.0,0.0,3.0,5.0,2.0,,,3.0,2.0
2626,1.0,2.0,,,4.0,2.0,,,0.0,2.0
2627,1.0,2.0,0.0,2.0,,,,,0.0,2.0
2628,1.0,2.0,,,,,2.0,2.0,0.0,2.0
2629,2.0,2.0,,,,,2.0,2.0,0.0,2.0
2630,2.0,1.0,0.0,1.0,,,2.0,3.0,3.0,2.0
2631,2.0,0.0,,,,,,,2.0,2.0
2632,2.0,0.0,,,,,,,2.0,2.0
2633,2.0,0.0,,,,,,,2.0,2.0
2634,2.0,0.0,,,,,,,2.0,2.0
2635,2.0,1.0,,,,,,,3.0,2.0
2636,2.0,1.0,,,,,,,3.0,2.0
2637,2.0,0.0,,,,,,,2.0,2.0
2638,3.0,0.0,,,,,,,2.0,2.0
2639,3.0,0.0,,,3.0,3.0,,,2.0,2.0
2640,3.0,1.0,,,3.0,4.0,,,3.0,2.0
2641,3.0,0.0,,,3.0,3.0,,,2.0,2.0
2642,3.0,1.0,,,3.0,2.0,,,3.0,2.0
2643,3.0,2.0,,,3.0,3.0,,,2.0,2.0
2644,3.0,3.0,,,3.0,4.0,,,2.0,2.0
2645,3.0,4.0,,,3.0,4.0,,,2.0,2.0
2646,4.0,4.0,1.0,4.0,2.0,4.0,,,2.0,2.0
2647,4.0,4.0,1.0,4.0,1.0,4.0,,,2.0,0.0
2648,3.0,4.0,0.0,4.0,,,,,2.0,2.0
2649,4.0,4.0,,,,,1.0,4.0,2.0,2.0
2650,4.0,3.0,,,2.0,3.0,,,2.0,3.0
2651,4.0,3.0,,,,,,,2.0,2.0
2652,4.0,4.0,1.0,4.0,3.0,4.0,1.0,4.0,2.0,2.0
2653,4.0,4.0,,,2.0,4.0,1.0,4.0,2.0,2.0
2654,3.0,4.0,1.0,4.0,2.0,4.0,,,2.0,2.0
2655,3.0,5.0,,,3.0,4.0,1.0,5.0,2.0,2.0
2656,2.0,5.0,,,2.0,4.0,,,2.0,2.0
2657,2.0,6.0,,,2.0,3.0,1.0,6.0,2.0,2.0
2658,1.0,6.0,,,1.0,3.0,1.0,6.0,0.0,2.0
2659,1.0,5.0,,,1.0,2.0,,,0.0,3.0
2660,2.0,5.0,,,,,2.0,6.0,3.0,3.0
2661,3.0,5.0,,,,,,,2.0,3.0
2662,2.0,5.0,,,,,,,2.0,3.0
2663,1.0,5.0,0.0,5.0,1.0,1.0,1.0,6.0,3.0,3.0
2664,1.0,6.0,,,,,1.0,5.0,0.0,3.0
2665,0.0,6.0,,,,,1.0,6.0,3.0,3.0
2666,0.0,6.0,,,,,2.0,6.0,3.0,2.0
2667,0.0,6.0,,,,,1.0,6.0,3.0,2.0
2668,0.0,5.0,,,,,,,3.0,0.0
2669,0.0,5.0,3.0,5.0,,,,,3.0,3.0
2670,1.0,5.0,,,,,,,0.0,0.0
2671,0.0,5.0,,,,,,,3.0,0.0
2672,1.0,5.0,,,3.0,5.0,3.0,5.0,0.0,1.0
2673,1.0,5.0,,,,,3.0,5.0,0.0,0.0
2674,1.0,6.0,,,,,,,0.0,1.0
2675,1.0,6.0,,,3.0,6.0,3.0,6.0,0.0,1.0
2676,2.0,6.0,,,,,4.0,6.0,0.0,1.0
2677,1.0,6.0,,,,,5.0,6.0,0.0,0.0
2678,2.0,6.0,,,,,4.0,6.0,0.0,0.0
2679,3.0,6.0,,,3.0,3.0,,,0.0,0.0
2680,3.0,5.0,,,3.0,3.0,4.0,5.0,0.0,0.0
2681,2.0,5.0,,,,,3.0,5.0,0.0,0.0
2682,2.0,5.0,,,,,,,0.0,0.0
2683,2.0,6.0,,,,,,,0.0,1.0
2684,1.0,6.0,,,,,,,0.0,0.0
2685,1.0,6.0,,,,,,,0.0,0.0
2686,1.0,6.0,,,,,,,0.0,0.0
2687,2.0,6.0,,,,,2.0,3.0,0.0,0.0
2688,2.0,6.0,,,,,,,2.0,0.0
2689,3.0,6.0,,,,,,,2.0,0.0
2690,3.0,6.0,,,,,,,2.0,0.0
2691,4.0,6.0,4.0,4.0,,,,,2.0,0.0
2692,4.0,5.0,4.0,4.0,,,,,2.0,0.0
2693,4.0,4.0,4.0,5.0,0.0,4.0,2.0,4.0,2.0,0.0
2694,4.0,5.0,5.0,5.0,0.0,5.0,,,1.0,0.0
2695,4.0,6.0,,,0.0,6.0,,,2.0,0.0
2696,3.0,6.0,,,0.0,6.0,,,2.0,0.0
2697,2.0,6.0,,,0.0,6.0,2.0,3.0,0.0,0.0
2698,2.0,5.0,6.0,5.0,,,2.0,4.0,1.0,0.0
2699,3.0,5.0,5.0,5.0,,,2.0,5.0,2.0,0.0
2700,4.0,5.0,5.0,5.0,,,2.0,5.0,2.0,0.0
2701,5.0,5.0,5.0,5.0,,,3.0,5.0,2.0,0.0
2702,6.0,5.0,5.0,5.0,,,,,1.0,0.0
2703,6.0,5.0,5.0,5.0,,,3.0,5.0,1.0,0.0
2704,6.0,6.0,,,2.0,6.0,,,0.0,0.0
2705,6.0,6.0,,,,,,,0.0,0.0
2706,6.0,6.0,,,,,,,0.0,0.0
2707,6.0,5.0,,,,,6.0,4.0,1.0,0.0
2708,6.0,6.0,,,,,6.0,4.0,0.0,3.0
2709,6.0,6.0,,,,,,,0.0,2.0
2710,6.0,6.0,,,,,,,0.0,0.0
2711,6.0,6.0,,,,,,,0.0,0.0
2712,6.0,5.0,,,1.0,5.0,5.0,5.0,1.0,0.0
2713,6.0,6.0,5.0,6.0,,,,,0.0,0.0
2714,6.0,6.0,4.0,6.0,,,6.0,4.0,0.0,0.0
2715,5.0,6.0,5.0,6.0,,,,,0.0,0.0
2716,5.0,6.0,6.0,6.0,,,,,0.0,0.0
2717,5.0,5.0,,,,,6.0,5.0,0.0,0.0
2718,5.0,6.0,6.0,6.0,,,6.0,6.0,0.0,3.0
2719,6.0,6.0,6.0,6.0,,,6.0,6.0,0.0,3.0
2720,6.0,6.0,6.0,6.0,,,6.0,6.0,0.0,3.0
2721,6.0,6.0,6.0,5.0,,,6.0,6.0,0.0,0.0
2722,6.0,5.0,6.0,4.0,,,6.0,5.0,0.0,0.0
2723,6.0,4.0,6.0,3.0,,,6.0,4.0,0.0,0.0
2724,6.0,4.0,6.0,3.0,,,6.0,3.0,1.0,0.0
2725,6.0,4.0,6.0,4.0,,,6.0,3.0,1.0,0.0
2726,5.0,4.0,6.0,4.0,,,,,0.0,3.0
2727,5.0,3.0,5.0,4.0,,,6.0,3.0,0.0,3.0
2728,5.0,3.0,5.0,4.0,,,6.0,3.0,0.0,3.0
2729,5.0,4.0,5.0,4.0,,,,,0.0,3.0
2730,4.0,4.0,4.0,4.0,4.0,0.0,,,0.0,3.0
2731,4.0,3.0,4.0,4.0,,,6.0,3.0,0.0,3.0
2732,3.0,3.0,3.0,4.0,,,6.0,3.0,0.0,3.0
2733,2.0,3.0,2.0,4.0,,,5.0,3.0,0.0,3.0
2734,1.0,3.0,,,,,4.0,3.0,0.0,3.0
2735,0.0,3.0,,,,,5.0,3.0,1.0,3.0
2736,1.0,3.0,,,,,4.0,3.0,0.0,3.0
2737,0.0,3.0,,,,,3.0,3.0,1.0,3.0
2738,0.0,3.0,,,,,2.0,3.0,1.0,3.0
2739,1.0,3.0,,,,,2.0,3.0,0.0,3.0
2740,1.0,4.0,,,,,,,1.0,3.0
2741,2.0,4.0,,,,,,,1.0,3.0
2742,2.0,5.0,,,,,,,1.0,3.0
2743,2.0,4.0,,,,,,,1.0,3.0
2744,2.0,4.0,,,2.0,0.0,,,1.0,3.0
2745,2.0,5.0,,,,,,,1.0,3.0
2746,1.0,5.0,3.0,5.0,1.0,0.0,1.0,2.0,1.0,3.0
2747,1.0,4.0,,,,,1.0,1.0,1.0,3.0
2748,1.0,5.0,,,,,,,1.0,3.0
2749,1.0,6.0,2.0,6.0,1.0,0.0,1.0,1.0,0.0,3.0
2750,2.0,6.0,2.0,5.0,,,,,2.0,3.0
2751,2.0,5.0,2.0,4.0,2.0,0.0,,,1.0,3.0
2752,2.0,4.0,2.0,5.0,2.0,1.0,,,1.0,3.0
2753,2.0,5.0,2.0,5.0,2.0,0.0,,,1.0,3.0
2754,2.0,4.0,2.0,4.0,2.0,0.0,,,1.0,3.0
2755,1.0,4.0,3.0,4.0,,,,,1.0,3.0
2756,2.0,4.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,3.0
2757,2.0,5.0,,,2.0,0.0,,,1.0,3.0
2758,1.0,5.0,,,,,,,1.0,0.0
2759,1.0,6.0,,,,,,,0.0,0.0
2760,1.0,6.0,,,,,,,0.0,0.0
2761,0.0,6.0,,,,,,,2.0,0.0
2762,0.0,5.0,,,,,,,1.0,0.0
2763,0.0,6.0,,,,,,,2.0,0.0
2764,0.0,6.0,,,,,,,2.0,0.0
2765,0.0,6.0,,,,,,,2.0,0.0
2766,0.0,6.0,,,,,,,2.0,0.0
2767,0.0,6.0,,,,,,,2.0,0.0
2768,0.0,6.0,,,,,,,2.0,0.0
2769,0.0,6.0,,,,,,,2.0,0.0
2770,0.0,6.0,,,,,,,2.0,0.0
2771,0.0,5.0,,,,,1.0,5.0,1.0,0.0
2772,1.0,5.0,,,1.0,0.0,1.0,5.0,0.0,0.0
2773,2.0,5.0,,,,,0.0,5.0,2.0,0.0
2774,2.0,4.0,,,2.0,0.0,,,2.0,0.0
2775,1.0,4.0,,,,,0.0,4.0,2.0,0.0
2776,0.0,4.0,,,,,0.0,4.0,1.0,0.0
2777,0.0,3.0,,,,,0.0,5.0,3.0,0.0
2778,0.0,4.0,,,,,0.0,6.0,3.0,0.0
2779,1.0,4.0,,,,,,,2.0,0.0
2780,1.0,4.0,,,,,0.0,4.0,2.0,0.0
2781,0.0,4.0,,,,,0.0,4.0,1.0,0.0
2782,0.0,4.0,,,,,0.0,5.0,3.0,0.0
2783,1.0,4.0,,,,,0.0,4.0,2.0,0.0
2784,1.0,3.0,,,,,0.0,3.0,2.0,0.0
2785,1.0,3.0,,,,,,,1.0,3.0
2786,1.0,3.0,,,,,,,1.0,3.0
2787,2.0,3.0,5.0,3.0,,,,,1.0,3.0
2788,3.0,3.0,,,,,,,1.0,3.0
2789,4.0,3.0,4.0,2.0,,,,,2.0,2.0
2790,4.0,4.0,4.0,1.0,,,,,1.0,2.0
2791,5.0,4.0,5.0,1.0,,,,,2.0,0.0
2792,5.0,4.0,5.0,1.0,,,,,2.0,0.0
2793,5.0,5.0,,,,,,,1.0,0.0
2794,6.0,5.0,,,,,,,1.0,1.0
2795,5.0,5.0,5.0,1.0,,,,,2.0,1.0
2796,6.0,5.0,,,6.0,3.0,,,1.0,1.0
2797,6.0,5.0,,,6.0,3.0,,,1.0,1.0
2798,6.0,6.0,,,,,,,0.0,1.0
2799,6.0,6.0,,,,,,,0.0,1.0
2800,6.0,5.0,,,,,,,1.0,1.0
2801,5.0,5.0,,,5.0,3.0,,,2.0,1.0
2802,4.0,5.0,,,,,,,1.0,2.0
2803,4.0,4.0,,,6.0,4.0,,,2.0,2.0
2804,4.0,5.0,,,,,,,1.0,2.0
2805,3.0,5.0,,,,,,,1.0,2.0
2806,3.0,6.0,,,,,,,2.0,2.0
2807,3.0,5.0,,,,,,,1.0,2.0
2808,2.0,5.0,,,,,,,1.0,2.0
2809,1.0,5.0,,,,,,,1.0,2.0
2810,1.0,4.0,1.0,1.0,,,,,1.0,2.0
2811,1.0,5.0,,,,,,,1.0,2.0
2812,1.0,6.0,,,,,1.0,0.0,0.0,2.0
2813,1.0,6.0,,,,,1.0,1.0,0.0,2.0
2814,1.0,6.0,1.0,1.0,,,1.0,1.0,0.0,2.0
2815,2.0,6.0,,,,,,,2.0,2.0
2816,3.0,6.0,,,,,,,2.0,2.0
2817,3.0,6.0,,,,,3.0,0.0,0.0,2.0
2818,3.0,6.0,,,,,,,2.0,2.0
2819,3.0,6.0,,,,,,,2.0,2.0
2820,2.0,6.0,,,,,,,0.0,2.0
2821,2.0,6.0,,,,,,,0.0,2.0
2822,2.0,6.0,,,,,2.0,0.0,0.0,2.0
2823,1.0,6.0,,,,,,,0.0,2.0
2824,1.0,6.0,,,,,,,0.0,2.0
2825,2.0,6.0,2.0,1.0,,,,,0.0,2.0
2826,2.0,5.0,,,,,,,1.0,2.0
2827,1.0,5.0,,,,,,,1.0,1.0
2828,2.0,5.0,,,,,,,1.0,2.0
2829,3.0,5.0,3.0,2.0,,,3.0,0.0,1.0,2.0
2830,3.0,5.0,,,,,,,1.0,2.0
2831,2.0,5.0,2.0,1.0,6.0,5.0,,,1.0,1.0
2832,1.0,5.0,1.0,1.0,5.0,5.0,,,1.0,1.0
2833,1.0,6.0,,,,,,,0.0,1.0
2834,1.0,5.0,1.0,1.0,4.0,5.0,,,1.0,1.0
2835,2.0,5.0,,,3.0,5.0,,,1.0,1.0
2836,1.0,5.0,1.0,2.0,2.0,5.0,,,1.0,1.0
2837,2.0,5.0,,,2.0,4.0,,,1.0,1.0
2838,3.0,5.0,,,2.0,5.0,,,1.0,1.0
2839,4.0,5.0,,,,,4.0,1.0,1.0,1.0
2840,4.0,6.0,,,2.0,6.0,4.0,2.0,0.0,1.0
2841,5.0,6.0,,,1.0,6.0,,,2.0,1.0
2842,5.0,5.0,0.0,5.0,,,,,1.0,2.0
2843,5.0,4.0,,,,,,,1.0,2.0
2844,6.0,4.0,,,,,,,1.0,2.0
2845,6.0,5.0,0.0,5.0,,,,,1.0,2.0
2846,6.0,6.0,,,1.0,6.0,,,0.0,1.0
2847,6.0,6.0,,,1.0,6.0,,,0.0,1.0
2848,6.0,6.0,,,1.0,6.0,,,0.0,1.0
2849,6.0,6.0,,,,,,,0.0,1.0
2850,5.0,6.0,,,,,5.0,1.0,0.0,2.0
2851,5.0,5.0,,,,,5.0,0.0,1.0,1.0
2852,5.0,6.0,,,3.0,6.0,,,2.0,2.0
2853,5.0,5.0,,,,,5.0,0.0,1.0,2.0
2854,5.0,4.0,,,,,5.0,1.0,1.0,2.0
